Survey ID (Name)	Contributor	Data Type	Year	Planning Area (Region)	Protraction Area	Other Survey Identifiers (Permit, etc.)	Link To Survey Web Page
T-21-10-AT	Woods Hole Coastal and Marine Science Center	2D Multichannel Seismic	2010	North Atlantic	Block Canyon,Block Island Shelf,Hudson Canyon	2010-021-FA	https://walrus.wr.usgs.gov/namss/survey/t-21-10-at/
T-39-12-AT	Woods Hole Coastal and Marine Science Center	2D Multichannel Seismic	2012	Middle Atlantic	Currituck Sound,Evans,Hyman,Lippold,Wraight	2012-039-FA	https://walrus.wr.usgs.gov/namss/survey/t-39-12-at/
V-1-09-CA	U.S. Geological Survey	2D Multichannel Seismic	2009			V1-09-ML	https://walrus.wr.usgs.gov/namss/survey/v-1-09-ca/
V-1-11-CA	U.S. Geological Survey	2D Multichannel Seismic	2011			A-01-11-GA	https://walrus.wr.usgs.gov/namss/survey/v-1-11-ca/
W-1-11-FL	U.S. Geological Survey	2D Multichannel Seismic	2011	Florida South	Bimini		https://walrus.wr.usgs.gov/namss/survey/w-1-11-fl/
W-1-15-FL	U.S. Geological Survey	2D Multichannel Seismic	2015				https://walrus.wr.usgs.gov/namss/survey/w-1-15-fl/
W-1-68-EG	WesternGeco	2D Multichannel Seismic	1968	Gulf of Alaska	Bering Glacier,Icy Bay,Yakutat	1	https://walrus.wr.usgs.gov/namss/survey/w-1-68-eg/
W-1-70-SC	WesternGeco	2D Multichannel Seismic	1969	Southern California	Long Beach,Los Angeles,San Clemente Island,Santa Ana,Santa Rosa Island	101	https://walrus.wr.usgs.gov/namss/survey/w-1-70-sc/
W-1-79-CB	WesternGeco	2D Multichannel Seismic	1979			9501	https://walrus.wr.usgs.gov/namss/survey/w-1-79-cb/
W-1-81-GT	WesternGeco	2D Multichannel Seismic	1981			9001	https://walrus.wr.usgs.gov/namss/survey/w-1-81-gt/
W-10-70-AK	WesternGeco	2D Multichannel Seismic	1970			4010	https://walrus.wr.usgs.gov/namss/survey/w-10-70-ak/
W-10-78-SC	WesternGeco	2D Multichannel Seismic	1978	Central California,Southern California	Monterey,San Luis Obispo,Santa Cruz,Santa Maria,Sur Canyon	110	https://walrus.wr.usgs.gov/namss/survey/w-10-78-sc/
W-10-79-BS	WesternGeco	2D Multichannel Seismic	1979	North Aleutian Basin,Norton Basin,St. Matthew-Hall	Black,Cape Mendenhall,Cape Newenham,Hagemeister Island,Hooper Bay,Kuskokwim Bay,Norton Sound,Nunivak Island	00010	https://walrus.wr.usgs.gov/namss/survey/w-10-79-bs/
W-11-74-BS	WesternGeco	2D Multichannel Seismic	1974	Aleutian Basin,Bowers Basin,Navarin Basin,Norton Basin,St. George Basin,St. Matthew-Hall	Banks,Bering Sea,Black,Bossler,Gambell,Gambell South,Hooper Bay,Hooper Bay West,Norton Sound,Nunivak Island West,Pervenets Canyon,Pervenets Canyon East,Pribilof Canyon,Saulsbury,Saulsbury West,Southeast Cape,St. George,St. George Canyon,St. Lawrence,St. Matthew,St. Matthew Canyon,St. Matthew North,St. Matthew South,St. Matthew West,St. Paul,St. Paul East,St. Paul North,St. Paul Spur,Zhemchug Canyon,Zhemchug Spur	70011	https://walrus.wr.usgs.gov/namss/survey/w-11-74-bs/
W-12-76-SC	WesternGeco	2D Multichannel Seismic	1976	Southern California	Santa Maria	112	https://walrus.wr.usgs.gov/namss/survey/w-12-76-sc/
W-12-79-EG	WesternGeco	2D Multichannel Seismic	1979	Gulf of Alaska	Alsek Valley,Icy Bay,Yakutat	00012	https://walrus.wr.usgs.gov/namss/survey/w-12-79-eg/
W-13-77-SC	WesternGeco	2D Multichannel Seismic	1977	Southern California	Los Angeles,Santa Maria	113	https://walrus.wr.usgs.gov/namss/survey/w-13-77-sc/
W-13-79-AR	WesternGeco	2D Multichannel Seismic	1979	Beaufort Sea	Harrison Bay	00013	https://walrus.wr.usgs.gov/namss/survey/w-13-79-ar/
W-14-76-SF	WesternGeco	2D Multichannel Seismic	1976	Central California	San Francisco,Santa Cruz,Santa Rosa	114	https://walrus.wr.usgs.gov/namss/survey/w-14-76-sf/
W-14-79-WG	WesternGeco	2D Multichannel Seismic	1979	Cook Inlet	Afognak,Karluk,Mt. Katmai,Seldovia	00014	https://walrus.wr.usgs.gov/namss/survey/w-14-79-wg/
W-15-76-SC	WesternGeco	2D Multichannel Seismic	1976	Southern California	Patton Ridge,San Clemente Island,San Diego	115	https://walrus.wr.usgs.gov/namss/survey/w-15-76-sc/
W-15-79-BS	WesternGeco	2D Multichannel Seismic	1979	Norton Basin	Norton Sound,St. Michael	00015	https://walrus.wr.usgs.gov/namss/survey/w-15-79-bs/
W-16-76-SF	WesternGeco	2D Multichannel Seismic	1976	Central California	San Francisco,Santa Rosa	116	https://walrus.wr.usgs.gov/namss/survey/w-16-76-sf/
W-16-77-BS	WesternGeco	2D Multichannel Seismic	1977	Norton Basin,St. Matthew-Hall	Black,Norton Sound,St. Michael	00016	https://walrus.wr.usgs.gov/namss/survey/w-16-77-bs/
W-17-77-AR	WesternGeco	2D Multichannel Seismic	1977	Beaufort Sea	Barter Island,Beechey Point,Beechey Point North,Flaxman Island,Harrison Bay,Harrison Bay North	00017	https://walrus.wr.usgs.gov/namss/survey/w-17-77-ar/
W-17-79-NC	WesternGeco	2D Multichannel Seismic	1979	Central California,Northern California	Arena Canyon,Eureka,Noyo Canyon,Redding,Santa Rosa,Ukiah	117	https://walrus.wr.usgs.gov/namss/survey/w-17-79-nc/
W-18-75-NP	WesternGeco	2D Multichannel Seismic	1974	Central California,Northern California,Washington - Oregon	Arena Canyon,Cape Blanco,Cape Disappointment West,Cape Flattery,Coos Bay,Copalis Beach West,Eureka,Hoquiam,Newport Valley,Noyo Canyon,Salem,San Francisco,Santa Cruz,Santa Rosa,Tillamook Seachannel,Ukiah,Vancouver	118	https://walrus.wr.usgs.gov/namss/survey/w-18-75-np/
W-18-77-AR	WesternGeco	2D Multichannel Seismic	1977	Beaufort Sea	Beechey Point,Beechey Point North,Dease Inlet,Harrison Bay,Harrison Bay North	00018	https://walrus.wr.usgs.gov/namss/survey/w-18-77-ar/
W-19-78-AR	WesternGeco	2D Multichannel Seismic	1978	Beaufort Sea	Beechey Point,Flaxman Island	00019	https://walrus.wr.usgs.gov/namss/survey/w-19-78-ar/
W-2-11-FL	U.S. Geological Survey	2D Multichannel Seismic	2011	Florida South	Bimini		https://walrus.wr.usgs.gov/namss/survey/w-2-11-fl/
W-2-70-PS	WesternGeco	2D Multichannel Seismic	1971			102	https://walrus.wr.usgs.gov/namss/survey/w-2-70-ps/
W-2-70-SC	WesternGeco	2D Multichannel Seismic	1969	Southern California	Long Beach,Los Angeles,San Diego,Santa Ana	100 	https://walrus.wr.usgs.gov/namss/survey/w-2-70-sc/
W-2-75-WG	WesternGeco	2D Multichannel Seismic	1975	Cook Inlet	Afognak,Iliamna,Mt. Katmai,Seldovia	2	https://walrus.wr.usgs.gov/namss/survey/w-2-75-wg/
W-2-77-GK	WesternGeco	2D Multichannel Seismic	1977	North Atlantic	Block Island Shelf,Corsair Canyon,Hydrographer Canyon,Lydonia Canyon	70502	https://walrus.wr.usgs.gov/namss/survey/w-2-77-gk/
W-2-77-LE	WesternGeco	2D Multichannel Seismic	1977				https://walrus.wr.usgs.gov/namss/survey/w-2-77-le/
W-2-91-WY	WesternGeco	2D Multichannel Seismic	1991			3190221	https://walrus.wr.usgs.gov/namss/survey/w-2-91-wy/
W-20-79-AR	WesternGeco	2D Multichannel Seismic	1979	Beaufort Sea	Beechey Point,Flaxman Island	00020	https://walrus.wr.usgs.gov/namss/survey/w-20-79-ar/
W-21-80-BS	WesternGeco	2D Multichannel Seismic	1980	Norton Basin,St. Matthew-Hall	Black,Nome,Norton Sound,Solomon,St. Michael	00021	https://walrus.wr.usgs.gov/namss/survey/w-21-80-bs/
W-22-79-NP	WesternGeco	2D Multichannel Seismic	1979	Central California,Northern California,Southern California	Arena Canyon,Crescent City,Eureka,Noyo Canyon,San Francisco,San Luis Obispo,Santa Cruz,Santa Maria,Santa Rosa,Ukiah	122	https://walrus.wr.usgs.gov/namss/survey/w-22-79-np/
W-23-81-SC	WesternGeco	2D Multichannel Seismic	1981	Southern California	Long Beach,Los Angeles,Santa Maria	123	https://walrus.wr.usgs.gov/namss/survey/w-23-81-sc/
W-25-80-AR	WesternGeco	2D Multichannel Seismic	1980	Beaufort Sea	Beechey Point,Dease Inlet,Harrison Bay,Harrison Bay North,Teshekpuk	00025	https://walrus.wr.usgs.gov/namss/survey/w-25-80-ar/
W-26-80-WG	WesternGeco	2D Multichannel Seismic	1980	Cook Inlet	Afognak,Iliamna,Karluk,Mt. Katmai,Seldovia	00026	https://walrus.wr.usgs.gov/namss/survey/w-26-80-wg/
W-26-80-WO	WesternGeco	2D Multichannel Seismic	1980	Washington - Oregon	Cape Disappointment West,Hoquiam	126	https://walrus.wr.usgs.gov/namss/survey/w-26-80-wo/
W-27-81-CS	WesternGeco	2D Multichannel Seismic	1981	Beaufort Sea,Chukchi Sea,Hope Basin	Barrow,Barrow Canyon,Cape Seppings,Chukchi Sea,Hanna Shoal,Noatak,Point Hope,Point Hope West,Point Lay,Point Lay West,Posey,Solivik Island,Studds,Wainwright	00027	https://walrus.wr.usgs.gov/namss/survey/w-27-81-cs/
W-29-80-WO	WesternGeco	2D Multichannel Seismic	1980	Washington - Oregon	Cape Blanco,Cape Disappointment West,Cape Flattery,Coos Bay,Copalis Beach West,Hoquiam,Newport Valley,Salem,Tillamook Seachannel,Vancouver	129	https://walrus.wr.usgs.gov/namss/survey/w-29-80-wo/
W-3-69-BS	WesternGeco	2D Multichannel Seismic	1969	Chukchi Sea,Hope Basin,North Aleutian Basin,Norton Basin,Shumagin,St. George Basin,St. Matthew-Hall	Akutan,Akutan North,Bering Strait,Black,Bristol Bay North,Cape Mendenhall,Cape Newenham,Cape Seppings,Cape Seppings West,Chignik,Cold Bay,False Pass,Gambell,Hooper Bay,Kotzebue,Kuskokwim Bay,Little Diomede Island,Nome,Norton Sound,Nunivak Island,Point Hope,Point Hope West,Point Lay,Point Lay West,Shishmaref,Simeonof Island,Solivik Island,Solomon,St. Lawrence,St. Michael,Ugashik West,Ukivok,Unalakleet,Wainwright	3	https://walrus.wr.usgs.gov/namss/survey/w-3-69-bs/
W-3-75-SC	WesternGeco	2D Multichannel Seismic	1974	Southern California	Long Beach,San Clemente Island,San Diego,Santa Ana	103	https://walrus.wr.usgs.gov/namss/survey/w-3-75-sc/
W-3-79-CB	WesternGeco	2D Multichannel Seismic	1979			9503	https://walrus.wr.usgs.gov/namss/survey/w-3-79-cb/
W-3-81-NA	WesternGeco	2D Multichannel Seismic	1981	North Atlantic	Bear Seamount,Block Canyon,Block Island Shelf,Hydrographer Canyon,Lydonia Canyon,Veatch Canyon	70503	https://walrus.wr.usgs.gov/namss/survey/w-3-81-na/
W-3-91-WY	WesternGeco	2D Multichannel Seismic	1991			3190222	https://walrus.wr.usgs.gov/namss/survey/w-3-91-wy/
W-30-81-CS	WesternGeco	2D Multichannel Seismic	1981	Chukchi Sea,Hope Basin	Bering Strait,Cape Seppings,Cape Seppings West,Kotzebue,Noatak,Point Hope,Point Hope West,Shishmaref	00030	https://walrus.wr.usgs.gov/namss/survey/w-30-81-cs/
W-30-81-SC	WesternGeco	2D Multichannel Seismic	1981	Southern California	Long Beach,Los Angeles,San Clemente Island,Santa Ana	130	https://walrus.wr.usgs.gov/namss/survey/w-30-81-sc/
W-31-81-BS	WesternGeco	2D Multichannel Seismic	1981	North Aleutian Basin,St. George Basin	Akutan North,Cold Bay,St. George,St. George East	00031	https://walrus.wr.usgs.gov/namss/survey/w-31-81-bs/
W-31-81-SC	WesternGeco	2D Multichannel Seismic	1981	Southern California	San Diego,Santa Ana	131	https://walrus.wr.usgs.gov/namss/survey/w-31-81-sc/
W-32-82-CC	WesternGeco	2D Multichannel Seismic	1982	Central California,Southern California	Monterey,San Luis Obispo,Santa Cruz,Sur Canyon	132	https://walrus.wr.usgs.gov/namss/survey/w-32-82-cc/
W-33-81-AR	WesternGeco	2D Multichannel Seismic	1981	Beaufort Sea	Flaxman Island	00033	https://walrus.wr.usgs.gov/namss/survey/w-33-81-ar/
W-33-82-SC	WesternGeco	2D Multichannel Seismic	1982	Southern California	Long Beach,Los Angeles,Santa Maria,Santa Rosa Island	133	https://walrus.wr.usgs.gov/namss/survey/w-33-82-sc/
W-34-82-AA	WesternGeco	2D Multichannel Seismic	1982	Cook Inlet,Kodiak,Shumagin	Karluk,Sutwik Island,Trinity Islands,Ugashik	00034	https://walrus.wr.usgs.gov/namss/survey/w-34-82-aa/
W-34-82-MB	WesternGeco	2D Multichannel Seismic	1982	Central California	San Francisco,Santa Cruz	134	https://walrus.wr.usgs.gov/namss/survey/w-34-82-mb/
W-35-82-NC	WesternGeco	2D Multichannel Seismic	1982	Central California,Northern California,Washington - Oregon	Arena Canyon,Cape Blanco,Crescent City,Eureka,Noyo Canyon,San Francisco,Santa Rosa,Ukiah	135	https://walrus.wr.usgs.gov/namss/survey/w-35-82-nc/
W-36-83-SC	WesternGeco	2D Multichannel Seismic	1983	Southern California	Bushnell Knoll,Long Beach,Los Angeles,San Clemente Island	136	https://walrus.wr.usgs.gov/namss/survey/w-36-83-sc/
W-37-84-SC	WesternGeco	2D Multichannel Seismic	1984	Southern California	Los Angeles,Santa Maria	137	https://walrus.wr.usgs.gov/namss/survey/w-37-84-sc/
W-38-83-SC	WesternGeco	2D Multichannel Seismic	1983	Southern California	San Luis Obispo,Santa Maria	138	https://walrus.wr.usgs.gov/namss/survey/w-38-83-sc/
W-39-85-WO	WesternGeco	2D Multichannel Seismic	1985	Northern California,Washington - Oregon	Cape Blanco,Cape Disappointment West,Cape Flattery,Coos Bay,Copalis Beach West,Crescent City,Hoquiam	139	https://walrus.wr.usgs.gov/namss/survey/w-39-85-wo/
W-4-74-SC	WesternGeco	2D Multichannel Seismic	1974	Central California,Southern California	Monterey,San Luis Obispo,Santa Cruz,Santa Maria,Sur Canyon	104	https://walrus.wr.usgs.gov/namss/survey/w-4-74-sc/
W-4-77-SA	WesternGeco	2D Multichannel Seismic	1977			9004	https://walrus.wr.usgs.gov/namss/survey/w-4-77-sa/
W-4-82-NA	WesternGeco	2D Multichannel Seismic	1982	Middle Atlantic,North Atlantic	Baltimore Rise,Block Canyon,Block Island Shelf,Cape Fear,Chincoteague,Currituck Sound,Hudson Canyon,Manteo,Marmer,Richardson Hills,Russell,Wittman	70504	https://walrus.wr.usgs.gov/namss/survey/w-4-82-na/
W-4-82-NC	WesternGeco	2D Multichannel Seismic	1982	Central California,Northern California	Crescent City,Eureka,Noyo Canyon,San Francisco,Santa Cruz,Santa Rosa,Ukiah,Weed	70104	https://walrus.wr.usgs.gov/namss/survey/w-4-82-nc/
W-40-80-AK	WesternGeco	2D Multichannel Seismic	1980			72140	https://walrus.wr.usgs.gov/namss/survey/w-40-80-ak/
W-40-85-SC	WesternGeco	2D Multichannel Seismic	1985	Southern California	Long Beach,Los Angeles,Santa Maria	140	https://walrus.wr.usgs.gov/namss/survey/w-40-85-sc/
W-5-75-NR	WesternGeco	2D Multichannel Seismic	1975	Middle Atlantic,South Atlantic	Beaufort,Cape Fear,Georgetown,James Island,Manteo,Marmer,Richardson Hills,Russell		https://walrus.wr.usgs.gov/namss/survey/w-5-75-nr/
W-5-75-SC	WesternGeco	2D Multichannel Seismic	1975	Central California,Southern California	Monterey,San Luis Obispo,Santa Cruz,Santa Maria,Sur Canyon	105	https://walrus.wr.usgs.gov/namss/survey/w-5-75-sc/
W-5-77-AR	WesternGeco	2D Multichannel Seismic	1977	Beaufort Sea	Beechey Point,Flaxman Island,Harrison Bay	5	https://walrus.wr.usgs.gov/namss/survey/w-5-77-ar/
W-5-82-SC	WesternGeco	2D Multichannel Seismic	1982	Southern California	Bushnell Knoll,Long Beach,Los Angeles,San Clemente Island,San Diego,Santa Ana,Santa Rosa Island	70105	https://walrus.wr.usgs.gov/namss/survey/w-5-82-sc/
W-50-70-CS	WesternGeco	2D Multichannel Seismic	1970	Chukchi Sea	Point Lay,Point Lay West,Solivik Island	72150	https://walrus.wr.usgs.gov/namss/survey/w-50-70-cs/
W-6-75-NC	WesternGeco	2D Multichannel Seismic	1975	Northern California,Washington - Oregon	Cape Blanco,Crescent City,Eureka,Weed	106	https://walrus.wr.usgs.gov/namss/survey/w-6-75-nc/
W-6-78-BS	WesternGeco	2D Multichannel Seismic	1978	Navarin Basin,St. George Basin,St. Matthew-Hall	Banks,Bering Sea,Pervenets Canyon,Pervenets Canyon East,Saulsbury,Saulsbury West,St. Matthew Canyon,St. Matthew South,St. Matthew West,Zhemchug Spur	6	https://walrus.wr.usgs.gov/namss/survey/w-6-78-bs/
W-6-80-NA	WesternGeco	2D Multichannel Seismic	1980	Middle Atlantic,South Atlantic	Beaufort,Cape Fear,Currituck Sound,Jacksonville,Manteo,Marmer,Richardson Hills,Russell,Stetson Mesa,Wittman	70506	https://walrus.wr.usgs.gov/namss/survey/w-6-80-na/
W-6-85-SC	WesternGeco	2D Multichannel Seismic	1985	Southern California	Los Angeles,Santa Maria		https://walrus.wr.usgs.gov/namss/survey/w-6-85-sc/
W-62-77-AR	WesternGeco	2D Multichannel Seismic	1977	Beaufort Sea,Chukchi Sea	Barrow,Barter Island,Beechey Point,Beechey Point North,Dease Inlet,Demarcation Point,Flaxman Island,Flaxman Island North,Harrison Bay,Harrison Bay North,Mackenzie Canyon,Mackenzie Canyon North,Teshekpuk	72162 	https://walrus.wr.usgs.gov/namss/survey/w-62-77-ar/
W-67-82-WG	WesternGeco	2D Multichannel Seismic	1982	Cook Inlet,Kodiak	Afognak,Karluk,Mt. Katmai,Trinity Islands,Ugashik	00067	https://walrus.wr.usgs.gov/namss/survey/w-67-82-wg/
W-7-75-SC	WesternGeco	2D Multichannel Seismic	1975	Southern California	Long Beach,Los Angeles,Santa Maria,Santa Rosa Island	107	https://walrus.wr.usgs.gov/namss/survey/w-7-75-sc/
W-7-76-BS	WesternGeco	2D Multichannel Seismic	1976	North Aleutian Basin,St. George Basin	Akutan North,Bristol Bay,Chignik,Cold Bay,False Pass	70007	https://walrus.wr.usgs.gov/namss/survey/w-7-76-bs/
W-8-75-NP	WesternGeco	2D Multichannel Seismic	1974	Central California,Northern California,Southern California,Washington - Oregon	Arena Canyon,Cape Blanco,Cape Disappointment West,Cape Flattery,Coos Bay,Copalis Beach West,Crescent City,Eureka,Hoquiam,Monterey,Newport Valley,Noyo Canyon,Salem,San Francisco,San Luis Obispo,Santa Cruz,Santa Maria,Santa Rosa,Sur Canyon,Tillamook Seachannel,Ukiah,Vancouver	108	https://walrus.wr.usgs.gov/namss/survey/w-8-75-np/
W-8-78-AR	WesternGeco	2D Multichannel Seismic	1978	Beaufort Sea	Beechey Point,Flaxman Island,Harrison Bay	8	https://walrus.wr.usgs.gov/namss/survey/w-8-78-ar/
W-8-82-CB	WesternGeco	2D Multichannel Seismic	1982			9008	https://walrus.wr.usgs.gov/namss/survey/w-8-82-cb/
W-9-78-NC	WesternGeco	2D Multichannel Seismic	1977	Northern California,Washington - Oregon	Cape Blanco,Crescent City,Eureka,Weed	109	https://walrus.wr.usgs.gov/namss/survey/w-9-78-nc/
W-9-79-AR	WesternGeco	2D Multichannel Seismic	1979	Beaufort Sea	Beechey Point	9	https://walrus.wr.usgs.gov/namss/survey/w-9-79-ar/
W-95-92-SA	WesternGeco	2D Multichannel Seismic	1992			9500	https://walrus.wr.usgs.gov/namss/survey/w-95-92-sa/
